VentaID,Fecha,TiendaID,EmpleadoID,ProductoID,Cantidad,PrecioUnitario,PrecioTotal
223,20240425,5,33,57,2,16000.0,32000.0
223,20240425,5,33,70,1,291000.0,291000.0
224,20240620,5,43,68,1,218000.0,218000.0
225,20240329,1,27,17,1,31000.0,31000.0
225,20240329,1,27,89,2,30000.0,60000.0
226,20240601,5,43,84,1,172000.0,172000.0
226,20240601,5,43,89,2,30000.0,60000.0
227,20240117,2,26,31,1,130000.0,130000.0
227,20240117,2,26,36,2,796000.0,1592000.0
227,20240117,2,26,56,2,123000.0,246000.0
227,20240117,2,26,71,2,93000.0,186000.0
228,20240724,5,55,18,2,170000.0,340000.0
228,20240724,5,55,22,1,33000.0,33000.0
228,20240724,5,55,25,1,157000.0,157000.0
228,20240724,5,55,33,1,285000.0,285000.0
228,20240724,5,55,61,1,96000.0,96000.0
229,20240708,4,30,1,1,400000.0,400000.0
229,20240708,4,30,14,2,105000.0,210000.0
230,20241210,3,39,15,1,182000.0,182000.0
231,20240903,1,52,12,1,669000.0,669000.0
231,20240903,1,52,54,3,202000.0,606000.0
232,20241031,4,35,8,1,210000.0,210000.0
232,20241031,4,35,63,2,206000.0,412000.0
233,20240214,5,33,59,2,88000.0,176000.0
233,20240214,5,33,95,2,187000.0,374000.0
234,20241118,1,27,45,2,399000.0,798000.0
235,20240421,2,47,26,1,772000.0,772000.0
235,20240421,2,47,31,5,130000.0,650000.0
235,20240421,2,47,73,1,27000.0,27000.0
235,20240421,2,47,77,5,307000.0,1535000.0
235,20240421,2,47,85,3,109000.0,327000.0
236,20240317,5,43,49,2,532000.0,1064000.0
236,20240317,5,43,81,1,356000.0,356000.0
237,20241104,5,33,32,4,34000.0,136000.0
237,20241104,5,33,82,1,21000.0,21000.0
238,20241226,1,52,60,2,174000.0,348000.0
238,20241226,1,52,94,1,32000.0,32000.0
239,20240817,3,56,28,2,210000.0,420000.0
240,20240525,2,66,56,2,123000.0,246000.0
240,20240525,2,66,61,2,96000.0,192000.0
240,20240525,2,66,62,1,132000.0,132000.0
240,20240525,2,66,80,4,330000.0,1320000.0
240,20240525,2,66,87,1,30000.0,30000.0
241,20240529,1,36,10,1,293000.0,293000.0
242,20240327,5,70,17,2,31000.0,62000.0
242,20240327,5,70,37,1,502000.0,502000.0
243,20240805,4,59,83,2,103000.0,206000.0
244,20240319,4,30,89,1,30000.0,30000.0
245,20240616,5,33,10,1,293000.0,293000.0
245,20240616,5,33,36,2,796000.0,1592000.0
245,20240616,5,33,80,2,330000.0,660000.0
245,20240616,5,33,82,2,21000.0,42000.0
246,20240305,2,11,77,3,307000.0,921000.0
247,20240628,1,52,65,1,218000.0,218000.0
248,20241021,5,43,1,1,400000.0,400000.0
248,20241021,5,43,96,2,365000.0,730000.0
249,20241205,2,66,85,2,109000.0,218000.0
250,20240817,4,42,12,1,669000.0,669000.0
250,20240817,4,42,67,2,43000.0,86000.0
250,20240817,4,42,71,1,93000.0,93000.0
250,20240817,4,42,72,3,817000.0,2451000.0
251,20241117,5,55,39,1,332000.0,332000.0
251,20241117,5,55,47,1,40000.0,40000.0
251,20241117,5,55,48,1,152000.0,152000.0
251,20241117,5,55,80,2,330000.0,660000.0
252,20241028,5,55,1,1,400000.0,400000.0
252,20241028,5,55,62,1,132000.0,132000.0
252,20241028,5,55,99,1,660000.0,660000.0
253,20241115,1,36,9,2,550000.0,1100000.0
254,20240620,1,7,13,1,526000.0,526000.0
254,20240620,1,7,31,2,130000.0,260000.0
255,20240918,1,7,77,2,307000.0,614000.0
255,20240918,1,7,96,1,365000.0,365000.0
256,20240718,5,43,16,4,63000.0,252000.0
256,20240718,5,43,25,2,157000.0,314000.0
256,20240718,5,43,47,1,40000.0,40000.0
256,20240718,5,43,63,4,206000.0,824000.0
257,20241223,5,43,80,1,330000.0,330000.0
257,20241223,5,43,95,2,187000.0,374000.0
258,20241202,3,9,16,1,63000.0,63000.0
258,20241202,3,9,100,1,383000.0,383000.0
259,20240215,3,29,36,2,796000.0,1592000.0
259,20240215,3,29,55,1,563000.0,563000.0
259,20240215,3,29,58,1,98000.0,98000.0
259,20240215,3,29,67,1,43000.0,43000.0
260,20240317,5,33,8,2,210000.0,420000.0
261,20240806,5,33,24,2,575000.0,1150000.0
261,20240806,5,33,42,2,88000.0,176000.0
261,20240806,5,33,70,1,291000.0,291000.0
261,20240806,5,33,82,2,21000.0,42000.0
261,20240806,5,33,92,2,872000.0,1744000.0
262,20240418,2,26,61,1,96000.0,96000.0
263,20241017,4,42,2,1,649000.0,649000.0
263,20241017,4,42,23,2,449000.0,898000.0
263,20241017,4,42,83,5,103000.0,515000.0
263,20241017,4,42,85,1,109000.0,109000.0
263,20241017,4,42,89,1,30000.0,30000.0
264,20240525,5,55,49,2,532000.0,1064000.0
264,20240525,5,55,53,1,328000.0,328000.0
264,20240525,5,55,89,1,30000.0,30000.0
265,20241213,2,26,45,3,399000.0,1197000.0
265,20241213,2,26,89,2,30000.0,60000.0
266,20240329,4,35,74,1,138000.0,138000.0
267,20240516,5,43,18,1,170000.0,170000.0
268,20240816,2,11,21,1,43000.0,43000.0
268,20240816,2,11,48,1,152000.0,152000.0
269,20240312,2,11,36,1,796000.0,796000.0
269,20240312,2,11,72,1,817000.0,817000.0
269,20240312,2,11,97,1,184000.0,184000.0
270,20240606,1,36,38,1,133000.0,133000.0
270,20240606,1,36,49,1,532000.0,532000.0
270,20240606,1,36,50,2,176000.0,352000.0
270,20240606,1,36,54,2,202000.0,404000.0
270,20240606,1,36,81,3,356000.0,1068000.0
271,20240303,1,52,53,1,328000.0,328000.0
272,20240611,4,42,69,1,431000.0,431000.0
272,20240611,4,42,95,1,187000.0,187000.0
273,20241025,3,29,7,2,40000.0,80000.0
273,20241025,3,29,68,2,218000.0,436000.0
273,20241025,3,29,94,1,32000.0,32000.0
274,20240917,2,26,36,2,796000.0,1592000.0
274,20240917,2,26,58,2,98000.0,196000.0
274,20240917,2,26,71,2,93000.0,186000.0
274,20240917,2,26,73,1,27000.0,27000.0
274,20240917,2,26,80,1,330000.0,330000.0
275,20240311,5,43,13,1,526000.0,526000.0
275,20240311,5,43,62,1,132000.0,132000.0
276,20240813,5,43,48,5,152000.0,760000.0
277,20241229,1,7,44,1,464000.0,464000.0
278,20240428,1,7,32,1,34000.0,34000.0
278,20240428,1,7,54,1,202000.0,202000.0
279,20240729,3,9,36,1,796000.0,796000.0
280,20240122,3,9,85,2,109000.0,218000.0
280,20240122,3,9,91,4,491000.0,1964000.0
281,20241107,4,42,45,5,399000.0,1995000.0
282,20241120,3,56,16,1,63000.0,63000.0
282,20241120,3,56,35,2,645000.0,1290000.0
283,20240731,1,36,3,1,32000.0,32000.0
284,20240929,5,43,10,2,293000.0,586000.0
284,20240929,5,43,13,1,526000.0,526000.0
284,20240929,5,43,16,1,63000.0,63000.0
284,20240929,5,43,35,1,645000.0,645000.0
285,20240927,4,35,55,1,563000.0,563000.0
285,20240927,4,35,56,5,123000.0,615000.0
286,20240505,5,70,32,2,34000.0,68000.0
286,20240505,5,70,36,2,796000.0,1592000.0
286,20240505,5,70,43,2,315000.0,630000.0
286,20240505,5,70,62,1,132000.0,132000.0
286,20240505,5,70,81,2,356000.0,712000.0
287,20240222,3,39,8,2,210000.0,420000.0
287,20240222,3,39,100,1,383000.0,383000.0
288,20240908,2,11,25,1,157000.0,157000.0
289,20240916,2,26,59,2,88000.0,176000.0
290,20240229,3,29,7,1,40000.0,40000.0
291,20240412,1,7,26,1,772000.0,772000.0
291,20240412,1,7,93,2,284000.0,568000.0
292,20240501,3,9,65,2,218000.0,436000.0
292,20240501,3,9,84,2,172000.0,344000.0
293,20240306,1,36,9,2,550000.0,1100000.0
294,20240908,1,7,50,1,176000.0,176000.0
294,20240908,1,7,69,2,431000.0,862000.0
295,20240130,3,39,28,2,210000.0,420000.0
296,20240724,3,9,16,1,63000.0,63000.0
296,20240724,3,9,43,1,315000.0,315000.0
297,20240707,3,9,57,1,16000.0,16000.0
297,20240707,3,9,89,1,30000.0,30000.0
298,20240120,2,47,12,1,669000.0,669000.0
298,20240120,2,47,72,2,817000.0,1634000.0
299,20240113,2,66,36,2,796000.0,1592000.0
299,20240113,2,66,37,1,502000.0,502000.0
300,20241016,4,42,34,2,76000.0,152000.0
300,20241016,4,42,51,1,35000.0,35000.0
300,20241016,4,42,79,3,342000.0,1026000.0
300,20241016,4,42,95,5,187000.0,935000.0
301,20240124,4,42,47,2,40000.0,80000.0
302,20241121,4,35,2,2,649000.0,1298000.0
302,20241121,4,35,39,3,332000.0,996000.0
302,20241121,4,35,46,1,575000.0,575000.0
302,20241121,4,35,64,1,463000.0,463000.0
302,20241121,4,35,67,1,43000.0,43000.0
303,20240222,1,52,24,1,575000.0,575000.0
303,20240222,1,52,49,4,532000.0,2128000.0
303,20240222,1,52,71,2,93000.0,186000.0
303,20240222,1,52,74,2,138000.0,276000.0
304,20240402,4,42,8,2,210000.0,420000.0
304,20240402,4,42,50,1,176000.0,176000.0
305,20240321,2,11,21,1,43000.0,43000.0
305,20240321,2,11,36,1,796000.0,796000.0
306,20241207,5,33,89,1,30000.0,30000.0
307,20240928,1,36,2,5,649000.0,3245000.0
307,20240928,1,36,10,1,293000.0,293000.0
307,20240928,1,36,33,1,285000.0,285000.0
307,20240928,1,36,60,2,174000.0,348000.0
307,20240928,1,36,95,1,187000.0,187000.0
308,20241213,4,30,46,2,575000.0,1150000.0
308,20241213,4,30,92,2,872000.0,1744000.0
309,20240914,1,27,41,1,490000.0,490000.0
309,20240914,1,27,95,1,187000.0,187000.0
310,20241004,3,39,19,5,249000.0,1245000.0
310,20241004,3,39,79,1,342000.0,342000.0
311,20240704,3,39,90,2,202000.0,404000.0
312,20240524,2,11,76,1,177000.0,177000.0
312,20240524,2,11,97,3,184000.0,552000.0
313,20240904,3,39,6,1,212000.0,212000.0
313,20240904,3,39,27,1,39000.0,39000.0
313,20240904,3,39,38,2,133000.0,266000.0
313,20240904,3,39,94,1,32000.0,32000.0
313,20240904,3,39,100,1,383000.0,383000.0
314,20241215,5,55,6,2,212000.0,424000.0
315,20240117,2,47,7,1,40000.0,40000.0
315,20240117,2,47,31,2,130000.0,260000.0
316,20240824,4,42,8,1,210000.0,210000.0
316,20240824,4,42,56,1,123000.0,123000.0
316,20240824,4,42,72,2,817000.0,1634000.0
317,20241231,5,43,1,2,400000.0,800000.0
317,20241231,5,43,35,2,645000.0,1290000.0
318,20241222,2,11,4,1,473000.0,473000.0
318,20241222,2,11,11,1,395000.0,395000.0
318,20241222,2,11,21,1,43000.0,43000.0
318,20241222,2,11,25,1,157000.0,157000.0
319,20240528,5,55,95,1,187000.0,187000.0
320,20240525,1,52,61,2,96000.0,192000.0
321,20240331,3,56,60,1,174000.0,174000.0
321,20240331,3,56,76,5,177000.0,885000.0
322,20240824,3,56,100,1,383000.0,383000.0
323,20240718,5,33,78,1,366000.0,366000.0
324,20240806,3,9,11,2,395000.0,790000.0
324,20240806,3,9,37,2,502000.0,1004000.0
324,20240806,3,9,60,1,174000.0,174000.0
324,20240806,3,9,75,1,29000.0,29000.0
325,20240523,2,47,33,4,285000.0,1140000.0
325,20240523,2,47,74,2,138000.0,276000.0
325,20240523,2,47,89,1,30000.0,30000.0
325,20240523,2,47,92,1,872000.0,872000.0
325,20240523,2,47,98,1,759000.0,759000.0
326,20240606,3,9,27,1,39000.0,39000.0
327,20240512,5,43,1,2,400000.0,800000.0
327,20240512,5,43,36,2,796000.0,1592000.0
327,20240512,5,43,47,1,40000.0,40000.0
327,20240512,5,43,63,5,206000.0,1030000.0
328,20240627,3,56,37,2,502000.0,1004000.0
329,20241102,5,55,16,1,63000.0,63000.0
329,20241102,5,55,22,1,33000.0,33000.0
329,20241102,5,55,55,2,563000.0,1126000.0
329,20241102,5,55,89,1,30000.0,30000.0
329,20241102,5,55,97,5,184000.0,920000.0
330,20240902,2,66,12,2,669000.0,1338000.0
330,20240902,2,66,29,1,158000.0,158000.0
330,20240902,2,66,36,1,796000.0,796000.0
330,20240902,2,66,66,1,342000.0,342000.0
330,20240902,2,66,85,1,109000.0,109000.0
331,20240612,1,36,85,1,109000.0,109000.0
332,20240623,4,59,20,2,694000.0,1388000.0
332,20240623,4,59,55,2,563000.0,1126000.0
333,20240910,1,36,32,1,34000.0,34000.0
333,20240910,1,36,54,1,202000.0,202000.0
333,20240910,1,36,73,1,27000.0,27000.0
334,20241208,4,35,8,1,210000.0,210000.0
335,20240331,5,55,22,2,33000.0,66000.0
335,20240331,5,55,32,2,34000.0,68000.0
335,20240331,5,55,78,2,366000.0,732000.0
335,20240331,5,55,96,2,365000.0,730000.0
336,20240113,1,36,76,1,177000.0,177000.0
336,20240113,1,36,78,1,366000.0,366000.0
337,20240611,4,35,1,1,400000.0,400000.0
337,20240611,4,35,71,1,93000.0,93000.0
338,20240628,2,11,29,1,158000.0,158000.0
339,20240416,4,30,22,1,33000.0,33000.0
339,20240416,4,30,86,3,119000.0,357000.0
340,20241218,2,11,97,1,184000.0,184000.0
341,20241009,5,70,66,2,342000.0,684000.0
342,20240410,3,9,13,2,526000.0,1052000.0
342,20240410,3,9,16,1,63000.0,63000.0
342,20240410,3,9,28,2,210000.0,420000.0
342,20240410,3,9,47,2,40000.0,80000.0
342,20240410,3,9,49,1,532000.0,532000.0
343,20240330,4,35,47,1,40000.0,40000.0
343,20240330,4,35,86,1,119000.0,119000.0
344,20241201,4,42,49,2,532000.0,1064000.0
344,20241201,4,42,83,2,103000.0,206000.0
344,20241201,4,42,88,1,152000.0,152000.0
344,20241201,4,42,95,2,187000.0,374000.0
345,20240521,2,26,80,4,330000.0,1320000.0
346,20241228,4,30,65,2,218000.0,436000.0
346,20241228,4,30,77,2,307000.0,614000.0
346,20241228,4,30,85,1,109000.0,109000.0
347,20240210,2,26,31,1,130000.0,130000.0
348,20241015,2,47,23,1,449000.0,449000.0
348,20241015,2,47,28,1,210000.0,210000.0
348,20241015,2,47,32,1,34000.0,34000.0
348,20241015,2,47,57,5,16000.0,80000.0
348,20241015,2,47,61,1,96000.0,96000.0
349,20240125,4,42,8,2,210000.0,420000.0
349,20240125,4,42,26,1,772000.0,772000.0
349,20240125,4,42,45,2,399000.0,798000.0
349,20240125,4,42,83,2,103000.0,206000.0
350,20240101,5,33,80,1,330000.0,330000.0
350,20240101,5,33,92,1,872000.0,872000.0
351,20240214,5,33,58,2,98000.0,196000.0
352,20240323,1,36,57,1,16000.0,16000.0
352,20240323,1,36,100,2,383000.0,766000.0
353,20241103,4,30,39,1,332000.0,332000.0
353,20241103,4,30,73,2,27000.0,54000.0
354,20240822,3,29,45,1,399000.0,399000.0
355,20240226,4,59,47,1,40000.0,40000.0
355,20240226,4,59,56,1,123000.0,123000.0
356,20240618,5,55,68,1,218000.0,218000.0
356,20240618,5,55,80,5,330000.0,1650000.0
356,20240618,5,55,82,1,21000.0,21000.0
356,20240618,5,55,96,2,365000.0,730000.0
357,20240928,1,7,12,1,669000.0,669000.0
357,20240928,1,7,78,1,366000.0,366000.0
357,20240928,1,7,80,1,330000.0,330000.0
358,20240202,4,30,2,1,649000.0,649000.0
359,20240826,5,70,6,2,212000.0,424000.0
359,20240826,5,70,57,2,16000.0,32000.0
360,20241004,3,29,45,1,399000.0,399000.0
361,20240802,2,66,62,1,132000.0,132000.0
361,20240802,2,66,71,1,93000.0,93000.0
361,20240802,2,66,77,2,307000.0,614000.0
361,20240802,2,66,89,1,30000.0,30000.0
362,20241216,2,26,1,2,400000.0,800000.0
362,20241216,2,26,31,2,130000.0,260000.0
362,20241216,2,26,79,2,342000.0,684000.0
362,20241216,2,26,97,2,184000.0,368000.0
363,20240128,1,27,24,1,575000.0,575000.0
363,20240128,1,27,100,3,383000.0,1149000.0
364,20240210,2,47,4,1,473000.0,473000.0
364,20240210,2,47,13,3,526000.0,1578000.0
364,20240210,2,47,57,2,16000.0,32000.0
364,20240210,2,47,74,1,138000.0,138000.0
365,20240126,3,56,9,1,550000.0,550000.0
365,20240126,3,56,13,2,526000.0,1052000.0
365,20240126,3,56,58,1,98000.0,98000.0
366,20241031,1,27,50,5,176000.0,880000.0
366,20241031,1,27,72,2,817000.0,1634000.0
367,20240308,3,9,34,1,76000.0,76000.0
367,20240308,3,9,76,1,177000.0,177000.0
368,20240710,4,42,42,1,88000.0,88000.0
368,20240710,4,42,93,1,284000.0,284000.0
369,20241210,1,36,17,2,31000.0,62000.0
369,20241210,1,36,31,2,130000.0,260000.0
369,20241210,1,36,100,1,383000.0,383000.0
370,20240824,4,59,6,2,212000.0,424000.0
370,20240824,4,59,63,4,206000.0,824000.0
370,20240824,4,59,74,1,138000.0,138000.0
370,20240824,4,59,92,1,872000.0,872000.0
371,20240911,3,56,18,1,170000.0,170000.0
371,20240911,3,56,62,2,132000.0,264000.0
372,20240121,5,70,42,2,88000.0,176000.0
373,20241127,3,29,49,2,532000.0,1064000.0
373,20241127,3,29,79,1,342000.0,342000.0
374,20240108,5,70,48,1,152000.0,152000.0
374,20240108,5,70,92,5,872000.0,4360000.0
375,20240205,2,11,44,3,464000.0,1392000.0
376,20240604,4,30,7,2,40000.0,80000.0
376,20240604,4,30,73,2,27000.0,54000.0
377,20241004,1,27,73,2,27000.0,54000.0
377,20241004,1,27,92,2,872000.0,1744000.0
377,20241004,1,27,94,4,32000.0,128000.0
377,20241004,1,27,96,1,365000.0,365000.0
378,20240501,5,33,16,2,63000.0,126000.0
379,20241101,5,70,50,1,176000.0,176000.0
379,20241101,5,70,78,2,366000.0,732000.0
380,20240917,1,7,42,1,88000.0,88000.0
380,20240917,1,7,49,1,532000.0,532000.0
381,20240127,3,9,33,1,285000.0,285000.0
381,20240127,3,9,65,2,218000.0,436000.0
382,20240418,5,43,61,2,96000.0,192000.0
383,20240908,1,52,10,5,293000.0,1465000.0
383,20240908,1,52,29,5,158000.0,790000.0
384,20240217,1,27,32,5,34000.0,170000.0
384,20240217,1,27,67,3,43000.0,129000.0
384,20240217,1,27,71,1,93000.0,93000.0
384,20240217,1,27,92,5,872000.0,4360000.0
384,20240217,1,27,93,2,284000.0,568000.0
385,20240207,3,56,6,1,212000.0,212000.0
385,20240207,3,56,15,1,182000.0,182000.0
385,20240207,3,56,62,1,132000.0,132000.0
385,20240207,3,56,84,1,172000.0,172000.0
385,20240207,3,56,96,2,365000.0,730000.0
386,20240817,1,7,11,1,395000.0,395000.0
386,20240817,1,7,24,1,575000.0,575000.0
386,20240817,1,7,61,2,96000.0,192000.0
386,20240817,1,7,90,1,202000.0,202000.0
387,20241010,3,9,27,1,39000.0,39000.0
387,20241010,3,9,35,2,645000.0,1290000.0
387,20241010,3,9,52,2,26000.0,52000.0
387,20241010,3,9,98,4,759000.0,3036000.0
388,20240711,4,30,83,1,103000.0,103000.0
389,20240312,5,55,72,1,817000.0,817000.0
389,20240312,5,55,88,1,152000.0,152000.0
390,20240214,5,55,25,2,157000.0,314000.0
390,20240214,5,55,37,1,502000.0,502000.0
390,20240214,5,55,43,5,315000.0,1575000.0
390,20240214,5,55,66,1,342000.0,342000.0
390,20240214,5,55,94,3,32000.0,96000.0
391,20240512,3,9,33,2,285000.0,570000.0
391,20240512,3,9,70,3,291000.0,873000.0
392,20241016,3,9,38,1,133000.0,133000.0
392,20241016,3,9,80,5,330000.0,1650000.0
392,20241016,3,9,91,3,491000.0,1473000.0
393,20240630,3,29,34,1,76000.0,76000.0
393,20240630,3,29,55,3,563000.0,1689000.0
394,20240719,4,30,7,1,40000.0,40000.0
394,20240719,4,30,78,1,366000.0,366000.0
395,20241209,3,56,13,1,526000.0,526000.0
395,20241209,3,56,78,1,366000.0,366000.0
395,20241209,3,56,84,2,172000.0,344000.0
395,20241209,3,56,88,1,152000.0,152000.0
395,20241209,3,56,89,1,30000.0,30000.0
396,20240805,1,52,63,2,206000.0,412000.0
396,20240805,1,52,75,2,29000.0,58000.0
397,20241212,1,36,91,2,491000.0,982000.0
397,20241212,1,36,95,1,187000.0,187000.0
398,20240513,2,11,4,2,473000.0,946000.0
398,20240513,2,11,92,1,872000.0,872000.0
399,20240705,2,26,7,1,40000.0,40000.0
399,20240705,2,26,12,1,669000.0,669000.0
399,20240705,2,26,21,1,43000.0,43000.0
399,20240705,2,26,29,4,158000.0,632000.0
399,20240705,2,26,74,2,138000.0,276000.0
400,20241101,2,66,18,1,170000.0,170000.0
400,20241101,2,66,66,2,342000.0,684000.0
400,20241101,2,66,76,2,177000.0,354000.0
400,20241101,2,66,86,1,119000.0,119000.0
401,20240821,5,33,6,2,212000.0,424000.0
401,20240821,5,33,44,1,464000.0,464000.0
401,20240821,5,33,49,2,532000.0,1064000.0
401,20240821,5,33,58,2,98000.0,196000.0
402,20241112,3,29,87,4,30000.0,120000.0
403,20241121,5,55,22,1,33000.0,33000.0
403,20241121,5,55,24,2,575000.0,1150000.0
403,20241121,5,55,50,2,176000.0,352000.0
404,20240318,4,35,6,1,212000.0,212000.0
404,20240318,4,35,73,2,27000.0,54000.0
405,20240423,3,56,100,5,383000.0,1915000.0
406,20240201,1,27,9,2,550000.0,1100000.0
406,20240201,1,27,12,2,669000.0,1338000.0
406,20240201,1,27,41,1,490000.0,490000.0
406,20240201,1,27,66,2,342000.0,684000.0
407,20240609,1,27,13,1,526000.0,526000.0
407,20240609,1,27,71,2,93000.0,186000.0
408,20241103,2,26,26,5,772000.0,3860000.0
408,20241103,2,26,29,2,158000.0,316000.0
409,20240312,2,11,28,1,210000.0,210000.0
409,20240312,2,11,56,2,123000.0,246000.0
410,20240502,2,66,1,5,400000.0,2000000.0
410,20240502,2,66,17,3,31000.0,93000.0
410,20240502,2,66,83,2,103000.0,206000.0
411,20240314,3,9,8,2,210000.0,420000.0
411,20240314,3,9,9,1,550000.0,550000.0
411,20240314,3,9,68,1,218000.0,218000.0
411,20240314,3,9,80,2,330000.0,660000.0
411,20240314,3,9,98,1,759000.0,759000.0
412,20241118,1,7,71,1,93000.0,93000.0
413,20241009,3,9,74,1,138000.0,138000.0
413,20241009,3,9,100,1,383000.0,383000.0
414,20240504,5,33,37,2,502000.0,1004000.0
414,20240504,5,33,47,2,40000.0,80000.0
415,20240120,3,9,52,2,26000.0,52000.0
416,20240905,1,7,50,1,176000.0,176000.0
416,20240905,1,7,95,5,187000.0,935000.0
417,20240826,3,9,49,2,532000.0,1064000.0
417,20240826,3,9,62,1,132000.0,132000.0
418,20240307,1,52,53,4,328000.0,1312000.0
419,20240904,2,26,48,1,152000.0,152000.0
420,20240505,2,11,16,1,63000.0,63000.0
420,20240505,2,11,85,1,109000.0,109000.0
420,20240505,2,11,87,1,30000.0,30000.0
420,20240505,2,11,92,2,872000.0,1744000.0
421,20240712,1,52,11,1,395000.0,395000.0
421,20240712,1,52,18,2,170000.0,340000.0
421,20240712,1,52,31,3,130000.0,390000.0
421,20240712,1,52,56,2,123000.0,246000.0
421,20240712,1,52,74,2,138000.0,276000.0
422,20240309,4,30,22,4,33000.0,132000.0
422,20240309,4,30,26,1,772000.0,772000.0
422,20240309,4,30,51,2,35000.0,70000.0
422,20240309,4,30,92,1,872000.0,872000.0
423,20241116,1,7,18,2,170000.0,340000.0
424,20240927,5,55,35,5,645000.0,3225000.0
424,20240927,5,55,62,1,132000.0,132000.0
425,20240811,3,29,5,3,498000.0,1494000.0
425,20240811,3,29,7,2,40000.0,80000.0
425,20240811,3,29,16,2,63000.0,126000.0
425,20240811,3,29,26,1,772000.0,772000.0
425,20240811,3,29,45,1,399000.0,399000.0
426,20240524,4,59,8,5,210000.0,1050000.0
427,20241129,2,11,9,1,550000.0,550000.0
428,20241122,3,39,62,1,132000.0,132000.0
429,20241126,1,27,8,2,210000.0,420000.0
429,20241126,1,27,29,2,158000.0,316000.0
429,20241126,1,27,54,1,202000.0,202000.0
429,20241126,1,27,57,3,16000.0,48000.0
429,20241126,1,27,85,2,109000.0,218000.0
430,20240203,2,47,14,3,105000.0,315000.0
430,20240203,2,47,18,1,170000.0,170000.0
430,20240203,2,47,44,1,464000.0,464000.0
430,20240203,2,47,56,2,123000.0,246000.0
430,20240203,2,47,72,1,817000.0,817000.0
431,20241029,1,7,51,2,35000.0,70000.0
431,20241029,1,7,94,1,32000.0,32000.0
432,20240613,2,66,37,2,502000.0,1004000.0
432,20240613,2,66,66,3,342000.0,1026000.0
432,20240613,2,66,76,2,177000.0,354000.0
433,20240525,4,42,8,1,210000.0,210000.0
433,20240525,4,42,11,1,395000.0,395000.0
433,20240525,4,42,37,2,502000.0,1004000.0
433,20240525,4,42,69,1,431000.0,431000.0
433,20240525,4,42,74,2,138000.0,276000.0
434,20240707,3,9,9,1,550000.0,550000.0
434,20240707,3,9,27,1,39000.0,39000.0
434,20240707,3,9,52,1,26000.0,26000.0
434,20240707,3,9,55,2,563000.0,1126000.0
